datetime,location,depth_m,temp_degC
2024-07-23 18:00:00,Kipawa,1.5,22.305429687500002
2024-07-23 18:30:00,Kipawa,1.5,22.305429687500002
2024-07-23 19:00:00,Kipawa,1.5,22.262529296874995
2024-07-23 19:30:00,Kipawa,1.5,22.262529296874995
2024-07-23 20:00:00,Kipawa,1.5,22.176728515624994
2024-07-23 20:30:00,Kipawa,1.5,22.176728515624994
2024-07-23 21:00:00,Kipawa,1.5,22.133828125
2024-07-23 21:30:00,Kipawa,1.5,22.090927734374993
2024-07-23 22:00:00,Kipawa,1.5,22.133828125
2024-07-23 22:30:00,Kipawa,1.5,22.04802734375
2024-07-23 23:00:00,Kipawa,1.5,22.005126953124993
2024-07-23 23:30:00,Kipawa,1.5,21.9622265625
2024-07-24 00:00:00,Kipawa,1.5,21.9622265625
2024-07-24 00:30:00,Kipawa,1.5,21.919326171874992
2024-07-24 01:00:00,Kipawa,1.5,21.87642578125
2024-07-24 01:30:00,Kipawa,1.5,21.87642578125
2024-07-24 02:00:00,Kipawa,1.5,21.83352539062499
2024-07-24 02:30:00,Kipawa,1.5,21.74772460937499
2024-07-24 03:00:00,Kipawa,1.5,21.790625
2024-07-24 03:30:00,Kipawa,1.5,21.790625
2024-07-24 04:00:00,Kipawa,1.5,21.704824218749998
2024-07-24 04:30:00,Kipawa,1.5,21.704824218749998
2024-07-24 05:00:00,Kipawa,1.5,21.74772460937499
2024-07-24 05:30:00,Kipawa,1.5,21.704824218749998
2024-07-24 06:00:00,Kipawa,1.5,21.661923828125005
2024-07-24 06:30:00,Kipawa,1.5,21.661923828125005
2024-07-24 07:00:00,Kipawa,1.5,21.619023437499997
2024-07-24 07:30:00,Kipawa,1.5,21.576123046875004
2024-07-24 08:00:00,Kipawa,1.5,21.533222656249997
2024-07-24 08:30:00,Kipawa,1.5,21.533222656249997
2024-07-24 09:00:00,Kipawa,1.5,21.447421874999996
2024-07-24 09:30:00,Kipawa,1.5,21.447421874999996
2024-07-24 10:00:00,Kipawa,1.5,21.404521484375003
2024-07-24 10:30:00,Kipawa,1.5,21.404521484375003
2024-07-24 11:00:00,Kipawa,1.5,21.361621093749996
2024-07-24 11:30:00,Kipawa,1.5,21.404521484375003
2024-07-24 12:00:00,Kipawa,1.5,21.404521484375003
2024-07-24 12:30:00,Kipawa,1.5,21.404521484375003
2024-07-24 13:00:00,Kipawa,1.5,21.404521484375003
2024-07-24 13:30:00,Kipawa,1.5,21.447421874999996
2024-07-24 14:00:00,Kipawa,1.5,21.404521484375003
2024-07-24 14:30:00,Kipawa,1.5,21.404521484375003
2024-07-24 15:00:00,Kipawa,1.5,21.404521484375003
2024-07-24 15:30:00,Kipawa,1.5,21.318720703125003
2024-07-24 16:00:00,Kipawa,1.5,21.232919921875002
2024-07-24 16:30:00,Kipawa,1.5,21.190019531249995
2024-07-24 17:00:00,Kipawa,1.5,21.061318359375
2024-07-24 17:30:00,Kipawa,1.5,21.061318359375
2024-07-24 18:00:00,Kipawa,1.5,20.889716796875
2024-07-24 18:30:00,Kipawa,1.5,20.932617187499993
2024-07-24 19:00:00,Kipawa,1.5,20.846816406249992
2024-07-24 19:30:00,Kipawa,1.5,20.846816406249992
2024-07-24 20:00:00,Kipawa,1.5,20.803916015625
2024-07-24 20:30:00,Kipawa,1.5,20.803916015625
2024-07-24 21:00:00,Kipawa,1.5,20.718115234375
2024-07-24 21:30:00,Kipawa,1.5,20.67521484374999
2024-07-24 22:00:00,Kipawa,1.5,20.632314453124998
2024-07-24 22:30:00,Kipawa,1.5,20.589414062500005
2024-07-24 23:00:00,Kipawa,1.5,20.546513671874997
2024-07-24 23:30:00,Kipawa,1.5,20.589414062500005
2024-07-25 00:00:00,Kipawa,1.5,20.589414062500005
2024-07-25 00:30:00,Kipawa,1.5,20.460712890624997
2024-07-25 01:00:00,Kipawa,1.5,20.374912109374996
2024-07-25 01:30:00,Kipawa,1.5,20.332011718750003
2024-07-25 02:00:00,Kipawa,1.5,20.203310546874995
2024-07-25 02:30:00,Kipawa,1.5,20.203310546874995
2024-07-25 03:00:00,Kipawa,1.5,20.160410156250002
2024-07-25 03:30:00,Kipawa,1.5,20.031708984374994
2024-07-25 04:00:00,Kipawa,1.5,19.98880859375
2024-07-25 04:30:00,Kipawa,1.5,19.945908203124993
2024-07-25 05:00:00,Kipawa,1.5,19.860107421874993
2024-07-25 05:30:00,Kipawa,1.5,19.81720703125
2024-07-25 06:00:00,Kipawa,1.5,19.81720703125
2024-07-25 06:30:00,Kipawa,1.5,19.860107421874993
2024-07-25 07:00:00,Kipawa,1.5,19.9030078125
2024-07-25 07:30:00,Kipawa,1.5,19.81720703125
2024-07-25 08:00:00,Kipawa,1.5,19.774306640624992
2024-07-25 08:30:00,Kipawa,1.5,19.81720703125
2024-07-25 09:00:00,Kipawa,1.5,19.774306640624992
2024-07-25 09:30:00,Kipawa,1.5,19.73140625
2024-07-25 10:00:00,Kipawa,1.5,19.774306640624992
2024-07-25 10:30:00,Kipawa,1.5,19.81720703125
2024-07-25 11:00:00,Kipawa,1.5,19.860107421874993
2024-07-25 11:30:00,Kipawa,1.5,19.81720703125
2024-07-25 12:00:00,Kipawa,1.5,19.774306640624992
2024-07-25 12:30:00,Kipawa,1.5,19.68850585937499
2024-07-25 13:00:00,Kipawa,1.5,19.60270507812499
2024-07-25 13:30:00,Kipawa,1.5,19.345302734375004
2024-07-25 14:00:00,Kipawa,1.5,19.130800781249995
2024-07-25 14:30:00,Kipawa,1.5,18.873398437499993
2024-07-25 15:00:00,Kipawa,1.5,18.873398437499993
2024-07-25 15:30:00,Kipawa,1.5,19.60270507812499
2024-07-25 16:00:00,Kipawa,1.5,19.60270507812499
2024-07-25 16:30:00,Kipawa,1.5,19.81720703125
2024-07-25 17:00:00,Kipawa,1.5,19.81720703125
2024-07-25 17:30:00,Kipawa,1.5,19.302402343749996
2024-07-25 18:00:00,Kipawa,1.5,19.559804687499998
2024-07-25 18:30:00,Kipawa,1.5,19.64560546875
2024-07-25 19:00:00,Kipawa,1.5,19.73140625
2024-07-25 19:30:00,Kipawa,1.5,19.73140625
2024-07-25 20:00:00,Kipawa,1.5,19.9030078125
2024-07-25 20:30:00,Kipawa,1.5,19.774306640624992
2024-07-25 21:00:00,Kipawa,1.5,19.81720703125
2024-07-25 21:30:00,Kipawa,1.5,19.774306640624992
2024-07-25 22:00:00,Kipawa,1.5,19.774306640624992
2024-07-25 22:30:00,Kipawa,1.5,19.81720703125
2024-07-25 23:00:00,Kipawa,1.5,19.945908203124993
2024-07-25 23:30:00,Kipawa,1.5,19.774306640624992
2024-07-26 00:00:00,Kipawa,1.5,19.73140625
2024-07-26 00:30:00,Kipawa,1.5,19.945908203124993
2024-07-26 01:00:00,Kipawa,1.5,19.860107421874993
2024-07-26 01:30:00,Kipawa,1.5,19.9030078125
2024-07-26 02:00:00,Kipawa,1.5,19.774306640624992
2024-07-26 02:30:00,Kipawa,1.5,19.860107421874993
2024-07-26 03:00:00,Kipawa,1.5,19.860107421874993
2024-07-26 03:30:00,Kipawa,1.5,19.81720703125
2024-07-26 04:00:00,Kipawa,1.5,19.774306640624992
2024-07-26 04:30:00,Kipawa,1.5,19.73140625
2024-07-26 05:00:00,Kipawa,1.5,19.73140625
2024-07-26 05:30:00,Kipawa,1.5,19.774306640624992
2024-07-26 06:00:00,Kipawa,1.5,19.73140625
2024-07-26 06:30:00,Kipawa,1.5,19.73140625
2024-07-26 07:00:00,Kipawa,1.5,19.68850585937499
2024-07-26 07:30:00,Kipawa,1.5,19.73140625
2024-07-26 08:00:00,Kipawa,1.5,19.774306640624992
2024-07-26 08:30:00,Kipawa,1.5,19.860107421874993
2024-07-26 09:00:00,Kipawa,1.5,19.860107421874993
2024-07-26 09:30:00,Kipawa,1.5,19.81720703125
2024-07-26 10:00:00,Kipawa,1.5,19.81720703125
2024-07-26 10:30:00,Kipawa,1.5,19.860107421874993
2024-07-26 11:00:00,Kipawa,1.5,19.9030078125
2024-07-26 11:30:00,Kipawa,1.5,19.945908203124993
2024-07-26 12:00:00,Kipawa,1.5,19.98880859375
2024-07-26 12:30:00,Kipawa,1.5,20.031708984374994
2024-07-26 13:00:00,Kipawa,1.5,20.117509765624995
2024-07-26 13:30:00,Kipawa,1.5,20.074609375
2024-07-26 14:00:00,Kipawa,1.5,20.160410156250002
2024-07-26 14:30:00,Kipawa,1.5,20.203310546874995
2024-07-26 15:00:00,Kipawa,1.5,20.031708984374994
2024-07-26 15:30:00,Kipawa,1.5,20.246210937500003
2024-07-26 16:00:00,Kipawa,1.5,20.117509765624995
2024-07-26 16:30:00,Kipawa,1.5,20.332011718750003
2024-07-26 17:00:00,Kipawa,1.5,20.203310546874995
2024-07-26 17:30:00,Kipawa,1.5,20.289111328124996
2024-07-26 18:00:00,Kipawa,1.5,20.246210937500003
2024-07-26 18:30:00,Kipawa,1.5,20.160410156250002
2024-07-26 19:00:00,Kipawa,1.5,20.203310546874995
2024-07-26 19:30:00,Kipawa,1.5,20.117509765624995
2024-07-26 20:00:00,Kipawa,1.5,20.289111328124996
2024-07-26 20:30:00,Kipawa,1.5,20.160410156250002
2024-07-26 21:00:00,Kipawa,1.5,20.203310546874995
2024-07-26 21:30:00,Kipawa,1.5,20.160410156250002
2024-07-26 22:00:00,Kipawa,1.5,20.246210937500003
2024-07-26 22:30:00,Kipawa,1.5,20.203310546874995
2024-07-26 23:00:00,Kipawa,1.5,20.117509765624995
2024-07-26 23:30:00,Kipawa,1.5,20.160410156250002
2024-07-27 00:00:00,Kipawa,1.5,20.160410156250002
2024-07-27 00:30:00,Kipawa,1.5,20.160410156250002
2024-07-27 01:00:00,Kipawa,1.5,20.074609375
2024-07-27 01:30:00,Kipawa,1.5,20.117509765624995
2024-07-27 02:00:00,Kipawa,1.5,20.374912109374996
2024-07-27 02:30:00,Kipawa,1.5,20.503613281250004
2024-07-27 03:00:00,Kipawa,1.5,20.374912109374996
2024-07-27 03:30:00,Kipawa,1.5,20.332011718750003
2024-07-27 04:00:00,Kipawa,1.5,20.332011718750003
2024-07-27 04:30:00,Kipawa,1.5,20.374912109374996
2024-07-27 05:00:00,Kipawa,1.5,20.289111328124996
2024-07-27 05:30:00,Kipawa,1.5,20.332011718750003
2024-07-27 06:00:00,Kipawa,1.5,20.374912109374996
2024-07-27 06:30:00,Kipawa,1.5,20.374912109374996
2024-07-27 07:00:00,Kipawa,1.5,20.374912109374996
2024-07-27 07:30:00,Kipawa,1.5,20.332011718750003
2024-07-27 08:00:00,Kipawa,1.5,20.374912109374996
2024-07-27 08:30:00,Kipawa,1.5,20.332011718750003
2024-07-27 09:00:00,Kipawa,1.5,20.374912109374996
2024-07-27 09:30:00,Kipawa,1.5,20.246210937500003
2024-07-27 10:00:00,Kipawa,1.5,20.417812500000004
2024-07-27 10:30:00,Kipawa,1.5,20.203310546874995
2024-07-27 11:00:00,Kipawa,1.5,20.332011718750003
2024-07-27 11:30:00,Kipawa,1.5,20.417812500000004
2024-07-27 12:00:00,Kipawa,1.5,20.846816406249992
2024-07-27 12:30:00,Kipawa,1.5,20.803916015625
2024-07-27 13:00:00,Kipawa,1.5,21.018417968749993
2024-07-27 13:30:00,Kipawa,1.5,21.104218749999994
2024-07-27 14:00:00,Kipawa,1.5,21.404521484375003
2024-07-27 14:30:00,Kipawa,1.5,21.404521484375003
2024-07-27 15:00:00,Kipawa,1.5,21.275820312499995
2024-07-27 15:30:00,Kipawa,1.5,21.619023437499997
2024-07-27 16:00:00,Kipawa,1.5,21.9622265625
2024-07-27 16:30:00,Kipawa,1.5,22.005126953124993
2024-07-27 17:00:00,Kipawa,1.5,22.391230468750003
2024-07-27 17:30:00,Kipawa,1.5,22.21962890625
2024-07-27 18:00:00,Kipawa,1.5,22.176728515624994
2024-07-27 18:30:00,Kipawa,1.5,22.176728515624994
2024-07-27 19:00:00,Kipawa,1.5,22.133828125
2024-07-27 19:30:00,Kipawa,1.5,21.9622265625
2024-07-27 20:00:00,Kipawa,1.5,21.87642578125
2024-07-27 20:30:00,Kipawa,1.5,21.661923828125005
2024-07-27 21:00:00,Kipawa,1.5,21.619023437499997
2024-07-27 21:30:00,Kipawa,1.5,21.576123046875004
2024-07-27 22:00:00,Kipawa,1.5,21.533222656249997
2024-07-27 22:30:00,Kipawa,1.5,21.361621093749996
2024-07-27 23:00:00,Kipawa,1.5,21.447421874999996
2024-07-27 23:30:00,Kipawa,1.5,21.361621093749996
2024-07-28 00:00:00,Kipawa,1.5,21.361621093749996
2024-07-28 00:30:00,Kipawa,1.5,21.275820312499995
2024-07-28 01:00:00,Kipawa,1.5,21.190019531249995
2024-07-28 01:30:00,Kipawa,1.5,21.061318359375
2024-07-28 02:00:00,Kipawa,1.5,20.975517578125
2024-07-28 02:30:00,Kipawa,1.5,20.889716796875
2024-07-28 03:00:00,Kipawa,1.5,20.932617187499993
2024-07-28 03:30:00,Kipawa,1.5,20.846816406249992
2024-07-28 04:00:00,Kipawa,1.5,20.803916015625
2024-07-28 04:30:00,Kipawa,1.5,20.803916015625
2024-07-28 05:00:00,Kipawa,1.5,20.803916015625
2024-07-28 05:30:00,Kipawa,1.5,20.76101562499999
2024-07-28 06:00:00,Kipawa,1.5,20.76101562499999
2024-07-28 06:30:00,Kipawa,1.5,20.67521484374999
2024-07-28 07:00:00,Kipawa,1.5,20.67521484374999
2024-07-28 07:30:00,Kipawa,1.5,20.718115234375
2024-07-28 08:00:00,Kipawa,1.5,20.718115234375
2024-07-28 08:30:00,Kipawa,1.5,20.718115234375
2024-07-28 09:00:00,Kipawa,1.5,20.76101562499999
2024-07-28 09:30:00,Kipawa,1.5,20.803916015625
2024-07-28 10:00:00,Kipawa,1.5,20.803916015625
2024-07-28 10:30:00,Kipawa,1.5,20.889716796875
2024-07-28 11:00:00,Kipawa,1.5,21.018417968749993
2024-07-28 11:30:00,Kipawa,1.5,21.190019531249995
2024-07-28 12:00:00,Kipawa,1.5,21.404521484375003
2024-07-28 12:30:00,Kipawa,1.5,21.490322265625004
2024-07-28 13:00:00,Kipawa,1.5,21.404521484375003
2024-07-28 13:30:00,Kipawa,1.5,21.447421874999996
2024-07-28 14:00:00,Kipawa,1.5,21.87642578125
2024-07-28 14:30:00,Kipawa,1.5,21.919326171874992
2024-07-28 15:00:00,Kipawa,1.5,22.434130859374996
2024-07-28 15:30:00,Kipawa,1.5,22.434130859374996
2024-07-28 16:00:00,Kipawa,1.5,22.434130859374996
2024-07-28 16:30:00,Kipawa,1.5,22.305429687500002
2024-07-28 17:00:00,Kipawa,1.5,22.391230468750003
2024-07-28 17:30:00,Kipawa,1.5,22.348330078124995
2024-07-28 18:00:00,Kipawa,1.5,22.262529296874995
2024-07-28 18:30:00,Kipawa,1.5,22.176728515624994
2024-07-28 19:00:00,Kipawa,1.5,22.176728515624994
2024-07-28 19:30:00,Kipawa,1.5,22.176728515624994
2024-07-28 20:00:00,Kipawa,1.5,22.133828125
2024-07-28 20:30:00,Kipawa,1.5,22.04802734375
2024-07-28 21:00:00,Kipawa,1.5,22.005126953124993
2024-07-28 21:30:00,Kipawa,1.5,22.04802734375
2024-07-28 22:00:00,Kipawa,1.5,22.090927734374993
2024-07-28 22:30:00,Kipawa,1.5,22.04802734375
2024-07-28 23:00:00,Kipawa,1.5,22.005126953124993
2024-07-28 23:30:00,Kipawa,1.5,21.9622265625
2024-07-29 00:00:00,Kipawa,1.5,21.9622265625
2024-07-29 00:30:00,Kipawa,1.5,21.87642578125
2024-07-29 01:00:00,Kipawa,1.5,21.919326171874992
2024-07-29 01:30:00,Kipawa,1.5,21.919326171874992
2024-07-29 02:00:00,Kipawa,1.5,21.87642578125
2024-07-29 02:30:00,Kipawa,1.5,21.83352539062499
2024-07-29 03:00:00,Kipawa,1.5,21.790625
2024-07-29 03:30:00,Kipawa,1.5,21.790625
2024-07-29 04:00:00,Kipawa,1.5,21.790625
2024-07-29 04:30:00,Kipawa,1.5,21.704824218749998
2024-07-29 05:00:00,Kipawa,1.5,21.619023437499997
2024-07-29 05:30:00,Kipawa,1.5,21.619023437499997
2024-07-29 06:00:00,Kipawa,1.5,21.576123046875004
2024-07-29 06:30:00,Kipawa,1.5,21.576123046875004
2024-07-29 07:00:00,Kipawa,1.5,21.490322265625004
2024-07-29 07:30:00,Kipawa,1.5,21.533222656249997
2024-07-29 08:00:00,Kipawa,1.5,21.533222656249997
2024-07-29 08:30:00,Kipawa,1.5,21.576123046875004
2024-07-29 09:00:00,Kipawa,1.5,21.619023437499997
2024-07-29 09:30:00,Kipawa,1.5,21.704824218749998
2024-07-29 10:00:00,Kipawa,1.5,21.704824218749998
2024-07-29 10:30:00,Kipawa,1.5,21.74772460937499
2024-07-29 11:00:00,Kipawa,1.5,22.005126953124993
2024-07-29 11:30:00,Kipawa,1.5,22.090927734374993
2024-07-29 12:00:00,Kipawa,1.5,22.176728515624994
2024-07-29 12:30:00,Kipawa,1.5,22.21962890625
2024-07-29 13:00:00,Kipawa,1.5,22.777333984374998
2024-07-29 13:30:00,Kipawa,1.5,22.691533203124997
2024-07-29 14:00:00,Kipawa,1.5,22.863134765625
2024-07-29 14:30:00,Kipawa,1.5,22.863134765625
2024-07-29 15:00:00,Kipawa,1.5,23.034736328125
2024-07-29 15:30:00,Kipawa,1.5,23.206337890625
2024-07-29 16:00:00,Kipawa,1.5,23.377939453125002
2024-07-29 16:30:00,Kipawa,1.5,23.420839843749995
2024-07-29 17:00:00,Kipawa,1.5,23.549541015625003
2024-07-29 17:30:00,Kipawa,1.5,23.592441406249996
2024-07-29 18:00:00,Kipawa,1.5,23.678242187499997
2024-07-29 18:30:00,Kipawa,1.5,23.721142578125004
2024-07-29 19:00:00,Kipawa,1.5,23.678242187499997
2024-07-29 19:30:00,Kipawa,1.5,23.721142578125004
2024-07-29 20:00:00,Kipawa,1.5,23.721142578125004
2024-07-29 20:30:00,Kipawa,1.5,23.635341796875004
2024-07-29 21:00:00,Kipawa,1.5,23.592441406249996
2024-07-29 21:30:00,Kipawa,1.5,23.635341796875004
2024-07-29 22:00:00,Kipawa,1.5,23.549541015625003
2024-07-29 22:30:00,Kipawa,1.5,23.506640624999996
2024-07-29 23:00:00,Kipawa,1.5,23.506640624999996
2024-07-29 23:30:00,Kipawa,1.5,23.420839843749995
2024-07-30 00:00:00,Kipawa,1.5,23.377939453125002
2024-07-30 00:30:00,Kipawa,1.5,23.292138671875
2024-07-30 01:00:00,Kipawa,1.5,23.163437499999993
2024-07-30 01:30:00,Kipawa,1.5,23.163437499999993
2024-07-30 02:00:00,Kipawa,1.5,23.206337890625
2024-07-30 02:30:00,Kipawa,1.5,23.163437499999993
2024-07-30 03:00:00,Kipawa,1.5,23.163437499999993
2024-07-30 03:30:00,Kipawa,1.5,23.163437499999993
2024-07-30 04:00:00,Kipawa,1.5,23.077636718749993
2024-07-30 04:30:00,Kipawa,1.5,23.034736328125
2024-07-30 05:00:00,Kipawa,1.5,22.991835937499992
2024-07-30 05:30:00,Kipawa,1.5,22.948935546875
2024-07-30 06:00:00,Kipawa,1.5,22.90603515624999
2024-07-30 06:30:00,Kipawa,1.5,22.90603515624999
2024-07-30 07:00:00,Kipawa,1.5,22.948935546875
2024-07-30 07:30:00,Kipawa,1.5,22.90603515624999
2024-07-30 08:00:00,Kipawa,1.5,22.948935546875
2024-07-30 08:30:00,Kipawa,1.5,22.991835937499992
2024-07-30 09:00:00,Kipawa,1.5,22.991835937499992
2024-07-30 09:30:00,Kipawa,1.5,22.991835937499992
2024-07-30 10:00:00,Kipawa,1.5,22.991835937499992
2024-07-30 10:30:00,Kipawa,1.5,23.077636718749993
2024-07-30 11:00:00,Kipawa,1.5,23.163437499999993
2024-07-30 11:30:00,Kipawa,1.5,23.249238281249994
2024-07-30 12:00:00,Kipawa,1.5,23.377939453125002
2024-07-30 12:30:00,Kipawa,1.5,23.463740234375003
2024-07-30 13:00:00,Kipawa,1.5,23.420839843749995
2024-07-30 13:30:00,Kipawa,1.5,23.377939453125002
2024-07-30 14:00:00,Kipawa,1.5,23.335039062499995
2024-07-30 14:30:00,Kipawa,1.5,23.206337890625
2024-07-30 15:00:00,Kipawa,1.5,23.163437499999993
2024-07-30 15:30:00,Kipawa,1.5,23.163437499999993
2024-07-30 16:00:00,Kipawa,1.5,23.034736328125
2024-07-30 16:30:00,Kipawa,1.5,22.991835937499992
2024-07-30 17:00:00,Kipawa,1.5,23.034736328125
2024-07-30 17:30:00,Kipawa,1.5,23.206337890625
2024-07-30 18:00:00,Kipawa,1.5,23.335039062499995
2024-07-30 18:30:00,Kipawa,1.5,23.463740234375003
2024-07-30 19:00:00,Kipawa,1.5,23.549541015625003
2024-07-30 19:30:00,Kipawa,1.5,23.506640624999996
2024-07-30 20:00:00,Kipawa,1.5,23.506640624999996
2024-07-30 20:30:00,Kipawa,1.5,23.463740234375003
2024-07-30 21:00:00,Kipawa,1.5,23.506640624999996
2024-07-30 21:30:00,Kipawa,1.5,23.506640624999996
2024-07-30 22:00:00,Kipawa,1.5,23.506640624999996
2024-07-30 22:30:00,Kipawa,1.5,23.463740234375003
2024-07-30 23:00:00,Kipawa,1.5,23.420839843749995
2024-07-30 23:30:00,Kipawa,1.5,23.377939453125002
2024-07-31 00:00:00,Kipawa,1.5,23.420839843749995
2024-07-31 00:30:00,Kipawa,1.5,23.420839843749995
2024-07-31 01:00:00,Kipawa,1.5,23.377939453125002
2024-07-31 01:30:00,Kipawa,1.5,23.377939453125002
2024-07-31 02:00:00,Kipawa,1.5,23.335039062499995
2024-07-31 02:30:00,Kipawa,1.5,23.292138671875
2024-07-31 03:00:00,Kipawa,1.5,23.292138671875
2024-07-31 03:30:00,Kipawa,1.5,23.249238281249994
2024-07-31 04:00:00,Kipawa,1.5,23.206337890625
2024-07-31 04:30:00,Kipawa,1.5,23.163437499999993
2024-07-31 05:00:00,Kipawa,1.5,23.206337890625
2024-07-31 05:30:00,Kipawa,1.5,23.120537109375
2024-07-31 06:00:00,Kipawa,1.5,23.120537109375
2024-07-31 06:30:00,Kipawa,1.5,23.077636718749993
2024-07-31 07:00:00,Kipawa,1.5,23.077636718749993
2024-07-31 07:30:00,Kipawa,1.5,23.077636718749993
2024-07-31 08:00:00,Kipawa,1.5,23.077636718749993
2024-07-31 08:30:00,Kipawa,1.5,23.120537109375
2024-07-31 09:00:00,Kipawa,1.5,23.120537109375
2024-07-31 09:30:00,Kipawa,1.5,23.120537109375
2024-07-31 10:00:00,Kipawa,1.5,23.163437499999993
2024-07-31 10:30:00,Kipawa,1.5,23.206337890625
2024-07-31 11:00:00,Kipawa,1.5,23.206337890625
2024-07-31 11:30:00,Kipawa,1.5,23.206337890625
2024-07-31 12:00:00,Kipawa,1.5,23.249238281249994
2024-07-31 12:30:00,Kipawa,1.5,23.249238281249994
2024-07-31 13:00:00,Kipawa,1.5,23.206337890625
2024-07-31 13:30:00,Kipawa,1.5,23.292138671875
2024-07-31 14:00:00,Kipawa,1.5,23.335039062499995
2024-07-31 14:30:00,Kipawa,1.5,23.335039062499995
2024-07-31 15:00:00,Kipawa,1.5,23.463740234375003
2024-07-31 15:30:00,Kipawa,1.5,23.592441406249996
2024-07-31 16:00:00,Kipawa,1.5,23.463740234375003
2024-07-31 16:30:00,Kipawa,1.5,23.120537109375
2024-07-31 17:00:00,Kipawa,1.5,23.034736328125
2024-07-31 17:30:00,Kipawa,1.5,23.206337890625
2024-07-31 18:00:00,Kipawa,1.5,23.420839843749995
2024-07-31 18:30:00,Kipawa,1.5,23.420839843749995
2024-07-31 19:00:00,Kipawa,1.5,23.506640624999996
2024-07-31 19:30:00,Kipawa,1.5,23.335039062499995
2024-07-31 20:00:00,Kipawa,1.5,23.077636718749993
2024-07-31 20:30:00,Kipawa,1.5,22.948935546875
2024-07-31 21:00:00,Kipawa,1.5,23.034736328125
2024-07-31 21:30:00,Kipawa,1.5,22.991835937499992
2024-07-31 22:00:00,Kipawa,1.5,23.377939453125002
2024-07-31 22:30:00,Kipawa,1.5,23.506640624999996
2024-07-31 23:00:00,Kipawa,1.5,23.592441406249996
2024-07-31 23:30:00,Kipawa,1.5,23.549541015625003
2024-08-01 00:00:00,Kipawa,1.5,23.420839843749995
2024-08-01 00:30:00,Kipawa,1.5,23.163437499999993
2024-08-01 01:00:00,Kipawa,1.5,23.034736328125
2024-08-01 01:30:00,Kipawa,1.5,23.077636718749993
2024-08-01 02:00:00,Kipawa,1.5,23.120537109375
2024-08-01 02:30:00,Kipawa,1.5,23.120537109375
2024-08-01 03:00:00,Kipawa,1.5,23.077636718749993
2024-08-01 03:30:00,Kipawa,1.5,23.249238281249994
2024-08-01 04:00:00,Kipawa,1.5,23.163437499999993
2024-08-01 04:30:00,Kipawa,1.5,23.335039062499995
2024-08-01 05:00:00,Kipawa,1.5,23.806943359375005
2024-08-01 05:30:00,Kipawa,1.5,23.721142578125004
2024-08-01 06:00:00,Kipawa,1.5,23.592441406249996
2024-08-01 06:30:00,Kipawa,1.5,23.506640624999996
2024-08-01 07:00:00,Kipawa,1.5,23.678242187499997
2024-08-01 07:30:00,Kipawa,1.5,23.592441406249996
2024-08-01 08:00:00,Kipawa,1.5,23.506640624999996
2024-08-01 08:30:00,Kipawa,1.5,23.592441406249996
2024-08-01 09:00:00,Kipawa,1.5,23.377939453125002
2024-08-01 09:30:00,Kipawa,1.5,23.506640624999996
2024-08-01 10:00:00,Kipawa,1.5,23.249238281249994
2024-08-01 10:30:00,Kipawa,1.5,23.420839843749995
2024-08-01 11:00:00,Kipawa,1.5,23.89274414062499
2024-08-01 11:30:00,Kipawa,1.5,23.764042968749997
2024-08-01 12:00:00,Kipawa,1.5,23.721142578125004
2024-08-01 12:30:00,Kipawa,1.5,23.549541015625003
2024-08-01 13:00:00,Kipawa,1.5,23.89274414062499
2024-08-01 13:30:00,Kipawa,1.5,24.922353515624998
2024-08-01 14:00:00,Kipawa,1.5,24.664951171874996
2024-08-01 14:30:00,Kipawa,1.5,24.493349609374995
2024-08-01 15:00:00,Kipawa,1.5,23.97854492187499
2024-08-01 15:30:00,Kipawa,1.5,23.764042968749997
2024-08-01 16:00:00,Kipawa,1.5,23.721142578125004
2024-08-01 16:30:00,Kipawa,1.5,23.84984375
2024-08-01 17:00:00,Kipawa,1.5,23.764042968749997
2024-08-01 17:30:00,Kipawa,1.5,23.549541015625003
2024-08-01 18:00:00,Kipawa,1.5,23.84984375
2024-08-01 18:30:00,Kipawa,1.5,23.335039062499995
2024-08-01 19:00:00,Kipawa,1.5,23.335039062499995
2024-08-01 19:30:00,Kipawa,1.5,23.335039062499995
2024-08-01 20:00:00,Kipawa,1.5,23.206337890625
2024-08-01 20:30:00,Kipawa,1.5,23.377939453125002
2024-08-01 21:00:00,Kipawa,1.5,23.635341796875004
2024-08-01 21:30:00,Kipawa,1.5,23.721142578125004
2024-08-01 22:00:00,Kipawa,1.5,23.463740234375003
2024-08-01 22:30:00,Kipawa,1.5,23.463740234375003
2024-08-01 23:00:00,Kipawa,1.5,23.506640624999996
2024-08-01 23:30:00,Kipawa,1.5,23.249238281249994
2024-08-02 00:00:00,Kipawa,1.5,23.249238281249994
2024-08-02 00:30:00,Kipawa,1.5,23.206337890625
2024-08-02 01:00:00,Kipawa,1.5,23.335039062499995
2024-08-02 01:30:00,Kipawa,1.5,23.249238281249994
2024-08-02 02:00:00,Kipawa,1.5,23.335039062499995
2024-08-02 02:30:00,Kipawa,1.5,23.463740234375003
2024-08-02 03:00:00,Kipawa,1.5,23.249238281249994
2024-08-02 03:30:00,Kipawa,1.5,23.549541015625003
2024-08-02 04:00:00,Kipawa,1.5,23.635341796875004
2024-08-02 04:30:00,Kipawa,1.5,24.064345703124992
2024-08-02 05:00:00,Kipawa,1.5,23.721142578125004
